,title_name,content,review
995,허리디스크 하지직거상 검사에 궁금한 것이 있습니다.,"허리디스크 수술을 두 번 받았고, 한 달전에 재수술을 받았습니다. 집에서 하지직거상검사를 했는데 왼쪽다리를 올렸더니 반대쪽 엉덩이 옆쪽에 통증이 있습니다. 평소에는 통증이나 운동마비는 없고, 왼쪽 다리를 올렸을때만 반대쪽 엉덩이 옆이 그럽니다. 재발한건가요?","안녕하세요, 하이닥 신경외과 상담의 최귀현 입니다.

요통이 나타난다면 디스크를 의심해 볼 수 있지만, 수술 전 증상과 비교하여 질환 유무를 유추해 볼 수 있습니다.

골반균형이 안맞거나 이상근의 긴장 등 다른 원인이 있을 수 있으므로 반복되는 증상으로 불편증상이 사라지지 않는 경우 진료상담을 통해 원인을 찾아보는 것이 좋습니다.

빠른 쾌유를 빕니다."
996,퇴행성 디스크를 골다공증이 있는데 수술 가능한가요?,"저희 엄마가 디스크 진단 받으셨어요.퇴행성이요.
골다공증 증상도 있다고 하는데, 허리사진만으로 봐서는 3-4-5번이 거의 다 주저 앉아서
바로 잡아 줘야 한다고 하는데,, 골다공증도 있는데 수술 가능한가요?
수술할때 나사를 넣거나 그렇게 하면 척추뼈가 더 부숴질것 같은데 ㅠ 회복도 느리고.. 지금 병원에서는 다 알고서도 무조건 수술 하자고 하니까 좀 무서워서 한번 더 문의 합니다.","안녕하세요, 하이닥 신경외과 상담의 김형수 입니다.

MRI사진을 못봐서 정확한 상태를 알지 못해 답변을 드리기가 조금 무리가 있습니다.
단순 퇴행성 디스크인 경우는 수술적 가료 보다는 보존적 치료 시행이 우선되어야 할것으로 생각됩니다.

단지 3/4/5 번 사이가 주저앉아있다고 하더라도 수술적 가료 시행하지 않고 지켜 볼수도 있습니다.

심한 퇴행성 디스크로 인한 척추 협착이나 신경압박이 심해 일상생활이 힘들거나 보행에 장애가 생길 경우 수술적 가료를 고려해야 되나 골다공증이 심한 경우 나사못 고정술하지 않고 신경압박만 풀어 줄수 있는 상태인지 아닌지도 정확히 알아야 될것 같습니다.

골다공증이 있다고 하더라고 골시멘트를 이용해서 고정술을 시행하기도 합니다.

검사 자료 복사해서 타병원에 가서도 한번더 진료 받아보시는 것도 필요하실 듯합니다.
정확한 판단은 MRI사진이 있어야 될듯합니다.

감사합니다."
997,허리를 강화시키는 운동은 어떤게 있나욤? 디스크가 있어 ...,허리를 강화시키는 운동은 어떤게 있나욤? 디스크가 있어서 심한 운동은 못하지만 허리가 더 안좋아지는걸 방지하기 위해서 운동을 해야할것 같아요,"안녕하세요, 하이닥 운동상담사 손윤선 입니다.

허리디스크 운동 치료는 증상과 몸 상태, 체형에 따라 달라져야 합니다만 가장 일반적으로 추천되는 허리강화 운동을 알려 드리겠습니다.

건강한 허리를 위해서는 척추주변의 큰 근육들을 운동하는 것 뿐만 아니라, 우리몸 중심부에 위치한 복부/등/엉덩이 등의 근육을 강화시키는 운동을 함께 해주셔야 합니다.

특별한 기구없이 맨몸으로 진행할 수 있는 허리 운동들을 알려드리겠습니다. 버티는 동작은 최소 30초 이상 버티는 것에서 시작하여 본인이 최대 버틸 수 있는 수준까지 점차 시간을 늘리시고, 스트레칭 종류의 운동(5번)은 5~10회를 하되 통증이 생기지 않는 범위에서 운동하시기 바랍니다.

1. 플랭크 (팔꿈치를 댄 상태로 업드려 등, 허리, 다리를 곧게 만들어 오래 버티기)
2. 쿼드럽트 (손바닥과 무릎을 땅에 대고 엎드려 팔다리 올리기)
3. 브릿지 (누워서 엉덩이 들기)
4. 슈퍼맨 동작 (엎드려서 팔과 다리 들기)
5. 고양이 등, 낙타 등 자세
6. 크런치

답변이 도움이 되셨길 바랍니다.

감사합니다."
998,가만히 서있거나 앉아있는 자세를 좀 유지하면 허리까 찌릿한 통증이있는데 디스크일까요??,가만히 서있거나 앉아있는 자세를 좀 유지하면 허리까 찌릿한 통증이있는데 디스크일까요??,"안녕하세요, 하이닥 정형외과 상담의 임경린 입니다.

허리가 불편하시군요.
허리통증의 원인은 다양합니다.
가장 흔한 것이 기립근 근육통입니다.
다음은 허리 관절통, 디스크 통증, 디스크 탈출증 등입니다.

골반 근육을 자주 스트레칭하시고,
통증이 계속되면 정형외과에서 방사선 검사를 해보시기 바랍니다.
검사를 해보면 통증의 원인을 짐작할 수 있습니다.
감사합니다."
999,목디스크로인한 왼팔 근력저하 회복되는지 궁금합니다.,"2014년 11월 말 왼팔및 견갑골의 극심한 통증으로 mri 촬영
5-6, 6-7 목디스크 판정받고 신경차단술 1회받음.

2014년 12월 10일 통증이 완화되는 기미가 없어 대학병원 진료받음.
담당 교수는 mri를 보더니 별거아니다 보존치료하고 한달뒤에 통증이 있으면 다시오고 통증이 없으면 오지않아도된다.

2014년 12월 17일 동내 마취통증의학과에서 근육주사? 받았으나 호전되지않음. 집에와서 운동을 해보자하여 운동을하면서 왼팔삼두근의 극심한 근력저하가 온것을 알게됨.

2014년 12월 말부터 어느순간 통증이 서서히 줄어들기 시작하면서 현재는 전혀 통증이 없음.

-

위의 내용이 저의 상황입니다.

제가 걱정되는것은 왼팔삼두근의 근력저하 회복속도가 너무 느리거같아 회복이 되지 않을가하는것입니다.

1월부터 웨이트르 다시시작했는데 처음에는 왼팔삼두 운동을 3kg덤벨로도 겨우하는 수준이었고 꾸준히 하다보니 1월 2째주브타 5~6kg정도로 할수있는 수준까지 올라왔습니다.(근력저하가 오기전에는 12kg정도까지 가능) 현재도 5~6kg정도 까지 할수있는 수준이고 그이상은 여전히 힘이듭니다.

저와같은경우 삼두근의 근력저하가 회복되고 있는걸까요? 근력저하가 보통 어느정도기간에 걸쳐 회복되는지도 궁금합니다.


참고로 mri사진은 아래의 주소로 들어가보시면 됩니다.
http://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70107&docId=211900887","안녕하세요. 하이닥 재활의학과 상담의 이승조 입니다.

디스크 후 근력 저하는 사진과 같이 튀어나온 디스크가
팔로 가는 신경을 자극하기 때문에 발생합니다.

일단, 통증이 줄어든 것은 회복이 되고 있는 상태이며,
근력의 회복은 3개월 정도 걸립니다.

따라서 올해 봄 정도되어야 근력이 조금씩 회복되며,
이전과 같은 근력의 회복은 6개월 정도 걸립니다. 물론 개인차는 있지만,
평상 시에 관리를 잘하셨다면 대략 이 정도 기간이 걸립니다.

그리고 중요한 점은 중간 중간에 병원에서 체크를 받으시는 것과
운동 후에는 근력의 저하 및 근육통이 자주 동반되기 때문에
자주 물리치료나 통증치료를 받으면서 통증을 치료하는 것이 동반되어야 합니다.

본격적인 근력강화운동은 근력이 어느 정도 회복하는 시점에
본격적으로 하는 것이 도움이 됩니다.

감사합니다."
1000,"허리디스크, 협착증 의심이요","제작년 여름에 스쿼트를 하다가 허리가 뚝하고 끊어지는 듯한 통증이 왔는데 극심각하지는 않았었고 약국에서 약사먹고 파스붙이고 조심하다보니 괜찮아져서 병원은 안갔고요
올해 10월에 스트레칭하는데 다리를 편채로 허리를 움직이다가 같은 증상이 왔는데 통증이 극심했습니다 겨우 침대에 누워서 좀 지나니까 통증이 가라 앉기는 했는데 그래도 심했고 일단 집에있는 복대 착용하고 있다가 잤는데 통증이 심해져서 겨우 겨우 화장실을 갔습니다 아파서 깬건지는 잘모르겠습니다 그리고 아침에는 다시 통증이 좀 나아져서 약국가서 약먹고 파스붙이고 복대차고 생활하면서 1-2주 지나면서 서서히 괜찮아졌고요
근데 운동을 계속 하려면 병원을 가봐야 할 것같아서 동네 통증의학과를 갔는데 허리를 눌러보시고 서서 굽혀보라고 하셨는데 괜찮다고 했더니 괜찮은거같다고 그러시면서 일단 엑스레이는 찍어봤는데 신경쪽 문제는 없다고 4-5번 척추가 좀 좁아져있다고 하시더라고요 그리고 제가 육안으로 봤을때 골반 높이가 많이 다른데 이것때문인건 아니냐고 물어보니까 다르긴한데 이정도면 괜찮다고 2-3도 정도 차이나는것같다고 하셨고요 그리고 병원에서 허리굽혀보라고 했을때는 통증이 없었는데 병원나오고나나서 허리통증이 좀 있더라고요

이런 상태고요
제가 걱정인건 문제가 없는데 통증이 이렇게 심할 수가 있나 싶고 게다가 같은데가 또 아픈거라 걱정이 됩니다 특히 체력시험 준비하려면 윗몸이랑 좌전굴을 해야되기도 해서요 그리고 어렸을때부터 태권도, 축구를 많이 했고 운동 좋아했는데 초등학교 고학년때부터 오래서있으면 힘든정도가 아니라 허리통증이 좀 심하긴 했습니다 훈화말씀 들을때나 놀이공원 줄 기다릴때요
뚝 끊어지는 통증은 아니고 요즘 허리 통증이 조금 생겼습니다 공부해야되서 책상에 오래 앉아있고 풀랭크 팔굽 사이클 풀업 운동하고 있습니다

엑스레이 상으로 신경 문제가 아니라면 개인적으로 조절하면서 코어운동해서 지내도 되는 건지 더 큰 병원이나 신경외과를 가봐야 하는지 싶습니다","안녕하세요. 하이닥 신경외과 상담의 한홍준입니다.

적어주신 내용으로보아 요통만 있고 다리쪽으로 증상은 없는 것으로 판단됩니다.
통증 정도가 보존적 치료 이후 초기의 통증보다 호전되는 쪽이라면 요추부에 무리를 주지 않는
가벼운 운동부터 하는 것이 좋겠습니다.
통증이 반복적으로 재발하고나 지속 또는 악화되는 상태라면 요추부의 정밀 검사를 고려해보시는
편이 좋겠습니다."
1001,퇴행성 디스크 질문드립니다,"한달전 찍은 mri입니다.
퇴행성 인거 같은데
퇴행이 심한편인가요?

어떻게 관리해야하는지..
헬스 운동해도 되는지?","안녕하세요. 하이닥 신경외과 상담의 한홍준입니다.

사진 상의 소견으로만 본다면 현재 나이를 고려할 때 퇴행성 소견은 심한 상태로 판단됩니다.
헬스 운동을 하는 것 자체에는 문제는 없을 것으로 판단되나, 과한 무게를 드는 등의 운동은 가급적이면 피하는 편이 좋겠습니다.
현재 척추의 문제로 인한 뚜렷한 증상이 없다면, 근육을 유지시켜줄 수 있는 운동을 무리하지 않은 범위에서 하면서 체중 관리 등을 하시면 됩니다."
1002,"척추관협착증,디스크","- 성별 : 남
- 혈압 :
- 키/체중 :  179 cm /  85 kg
- 가족력(가족, 친척의 건강, 질환 등) :
- 과거병력 :
- 상담과 관련된 주요 증상, 의심 질환명 :
- 상담내용 : 네이버에 올려주신글을 보고 다시문의드려요..
 수술후 허리주면근육들이 경직됫다고해야되나... 완전빳빳하게 굳어서 안움직이는
 그러한 상태입니다. 수술전에도 그랬습니다 수술후 통증이 사라진후에도 뭉친근육이
 풀어지지 않았구요.
 제가궁금한건, 네이버에서 언급해주신것과같이 약물요법이나 이런걸로 허리주변근육
 들을 원상태로 돌릴수 있으냐입니다. 스트레칭은 꾸준히하지만 별호전이 없습니다.
 답변부탁드려요..감사합니다.","안녕하세요. 하이닥 마취통증의학과 상담의 김준수 입니다.

신경눌림 증상이 아니라 근육이나 인대의 문제라면 시간이 지나면 호전되는 경우가 많습니다.
우선 원인교정과 함께 약물치료, 물리치료, 통증유발점주사등이 고려되며 그래도 호전되지않는 경우는 신경눌림이나 후관절등 다른 기저질환이 있는지 감별이 필요할것입니다."
1003,무릎 통증 관련(허리디스크 방사통인지 무릎통증인지 모르겠습니다),"1년 이상 전에 갑작스러운 끊어지는 듯한 허리 통증이 있고난 다음에 몇주 지나서 통증은 없어졌지만 약간 꺼림칙한 느낌이 살짝 남아있고 앞으로 평소처럼 운동을 해도 되는지 걱정이 돼서 동네 통증의학과를 갔는데 4번5번 척추가 좁아져 있다는 정도의 얘기만 듣고 별다른 치료나 약처방도 없었습니다
그리고 몇달 정도 후부터 허리 통증이 지속적으로 느껴지더니 앞으로 굽히는 동작을 못하고 허리를 자유롭게 쓰지 못합니다 그렇다고 일상생활이 안되는 건 아닙니다 허리를 안쓰고 다리를 굽히면 어느정도 무게를 드는 것도 괜찮기는 했습니다
그리고 8개월 전쯤 결국 신경외과를 갔는데요 거기서도 디스크 진단이나 이런 건 없었고 pdrn 주사 2회 맞고 2회 차에 차도가 없어서 안맞았습니다
그리고 꽤 많이 좋아졌는데 완전히 낫지는 않았고 특히 숙이는 통증이 많이 남았습니다
근데 그때 병원에서 허리스트레칭해도 되고 운동하면서 관리하면 숙이는 통증도 좋아질거라고 하셔서 처음에는 코어운동 위주로 하다가 데드리프트나 중량 스쿼트, 레그프레스 말고 등운동이랑 맨몸 스쿼트를 하고 나중에는 스플릿스쿼트를 15kg정도로 들고 하체운동도 했습니다
그리고 몇달전에 2-3주 정도 운동을 전혀 안한 기간이 있었고 그때 생활할 때 자세가 좀 좋지 않았던 것 같습니다
그때 쯤부터 무릎 통증이 생겼고 허리가 좀 안좋았던 것 같습니다
지금은 허리는 지금까지 중에 가장 상태가 좋은 것 같은데 무릎통증은 조금 나아진 정도고 통증이 있습니다
대중교통에서 서있거나 책상에 앉아있다 일어나면 무릎 뒤쪽이 아팠고 지금은 무릎 뒷쪽 외측이 아픈 느낌입니다 눕거나 걸으면 통증이 완화되고 런지 비슷하게 고관절 스트레칭을 해주면 완화됩니다
10년 가까이 전 쯤에 비슷한 무릎통증이 있었는데 강도가 그때가 더 강했기때문에 같은 통증인지는 잘 모르겠습니다 그리고 그때는 한쪽다리가 아팠는데 지금은 양쪽다리 모두 아픕니다

정형외과에 가면 이게 허리때문에 아픈건지 무릎이 별개로 아픈건지 알 수 있을까요? 아니면 신경외과에 가서 mri를 찍거나 해서 허리디스크 관련 진료를 받아보는 게 맞을까요?","안녕하세요. 하이닥 외과 상담의 이이호입니다.

증상에 대해 두 가지 요소가 서로 영향을 미칠 수 있으며, 무릎과 허리의 상관관계는 전문적인 의사의 평가와 진단을 통해 명확히 밝혀질 수 있습니다. 아래에는 무릎과 허리 통증 관련하여 고려해야 할 사항을 제시해드리겠습니다. 하지만 제공하는 정보는 의사의 진단을 대체할 수 없으므로, 의사와 상담하여 적절한 조치를 결정하시는 것이 가장 중요합니다.

허리 디스크와 무릎 통증의 연관성: 허리 디스크나 척추의 문제가 무릎 통증에 영향을 줄 수 있습니다. 허리 부근의 신경이 압박을 받을 경우, 이는 무릎으로 방사될 수 있으며 무릎 통증을 유발할 수 있습니다.

무릎 관절 문제: 무릎 통증이 양쪽 무릎에 있고, 이전에 비슷한 증상이 있었다면 무릎 관절의 문제도 고려해야 합니다. 관절염이나 힘줄염 등이 무릎 통증을 유발할 수 있습니다.

신경외과와 정형외과 의사 상담: 허리 디스크와 관련된 문제가 의심된다면 신경외과를 방문하여 전문적인 진단을 받는 것이 좋습니다. 또한 무릎 통증에 대해서는 정형외과를 찾아 의사의 평가를 받는 것이 중요합니다. 의사의 진단을 통해 허리와 무릎의 상태 및 문제의 원인을 파악하고 적절한 치료 방안을 제시받을 수 있을 것입니다.

의사와 상담: 허리와 무릎의 상태를 모두 평가하기 위해 신경외과와 정형외과 전문의의 의견을 듣는 것이 좋습니다. 의사는 물리적인 검사, 필요에 따라 MRI나 X-ray 등의 영상 검사를 통해 정확한 진단을 내릴 수 있을 것입니다.

마지막으로, 의사의 진단과 조언을 받는 것이 가장 중요합니다. 의사는 실제 상황을 평가하여 최적의 치료 계획을 수립해줄 것이며, 증상의 변화나 추가적인 통증이 발생할 경우 즉시 의사와 상담하는 것이 좋습니다."
1004,허리디스크 vs 강직성 척추염,"안녕하세요
제가 지금 추간판탈출증 L4,5 진단명으로 수도병원(현재 군복무중인 현역입니다)에 입원해있습니다.
다름이 아니라 제가 건강염려증이 좀 있는 편인데요.. 강직성 척추염을 찾아보니까 뭔가 저랑 비슷한 거 같기도 하고 아닌 것 같기도 하고 해서 올려봅니다 ㅠㅠ

# 증상
1) 허리 전반 통증, 오른쪽 엉치쪽 통증, 허벅지 통증(간헐적), 양쪽 종아리 저림(특히 자기 전에 심함)
2) 걸어다닐 때는 오히려 허리 통증이 없구나 미약한데, 앉아 있을 때 or 앉아 있다가 누웠을 때 or 자고 일어났을 때(이건 약물치료, 물리치료, 주사 시술 이후에 약해졌어요)가 통증이 진짜 심합니다

# 앓고 있는 다른 병
1) 통풍 -> 통풍을 앓고 있어서 그런지 괜히 강직성 척추염은 아닐까 싶더라구요..
2) 아토피, 콜린성 두드러기

# 현재 처치중인 치료
1) 약물치료
2) 물리치료
3) 주사 시술 : 포도당 근육 주사 2회, 신경차단술 1회

<질문>
Q1. 강직성 척추염의 의심 여부가 있는지 궁금합니다
Q2. 신경차단술 후에 몇 시간 정도 심장이 조금 빨리 뛰었었는데 코르티솔에 의한 일시적인 작용인지 궁금합니다
Q3. 시술은 장기입원이 어려워 다음주에 퇴원하는데 나으려면 어떻게 해야 하는지 현실적인 처치법이 궁금합니다. 현재 보직이 취사병인데 10월까지 훈련이 있어서 무거운 걸 들 수밖에 없는 현실입니다. 다른 보직으로 변경해도 오래 앉아 있으면 허리가 미친듯이 아프다보니 차라리 취사병이 나은 것 같기도 하고.. 이래저래 걱정이 많습니다. 허리도 3월부터 지속되어온 강도 높은 업무 때문에 악화된 것 같다고 생각해서요..ㅠㅠ
Q4. 병기본 체력측정에 해당되는 3가지(뜀뛰기, 윗몸일으키기, 팔굽혀펴기)를 현재로선 다 하기 어려운데 소견서 써달라고 하면 써주실까요..?ㅠㅠ 제가 이상하게 팔굽혀펴기를 하면 발에 통증이 심하게 옵니다 ㅠㅠ 심한 경우에는 붓기도 하구요.","안녕하세요. 하이닥 신경과 상담의 박종원입니다.
강직성척추염은 혈액검사가 다소 도움이 됩니다.
엑스레이 소견은 전형적인 경우에는 진단이 쉽습니다.
일시적인 빈맥은 신경차단술에 의한 긴장에 의한 경우가 대부분입니다.
입원치료가 답은 아니므로
휴가기간에 적절한 병원을 찾아 다니며
효과적인 치료법을 찾으시려는 노력이 필요합니다.
소견서 문제는 잘 모르겠습니다.
써주시지 않을 까 생각합니다."
1005,목디스크 근력 약화 회복 질문 드립니다.,"안녕하세요

진단 : Cervical spine disc 6-7 level 탈출증 진단 받았습니다. 진단일은 23년 6월 15일 입니다.

왼쪽이 좀 많이 나오긴 했는데 급성으로 튀어나온것으로 사료되고 협착은 없는것 같다고 진단 받았습니다.

증상 : 어깨나 팔에 통증이나 저림증상은 없습니다.
처음에는 날개뼈 쪽이 뻐근했고 주사 맞고 뻐근함은 사라 졌습니다.

왼족 상완 삼두랑 광배쪽 근육에 힘이 예전만큼 들어가지 않습니다.

Motor grade는 5점으로 진단, 일상생활에 문제는 없지만

운동할때 왼쪽 상체 근육들에 힘이 많이 떨어집니다.

푸쉬업 턱걸이 등 잘했는데 지금은 좀 힘에 부치는 느낌이 듭니다. 근육이 말을 안듣는 느낌?

치료 : epidural block, medial branch block 한번씩 맞았고, 근 이완제 등 처방받고 먹고있습니다.

Block 맞고 날개뼈 뻐근함은 없어졌습니다.

근력이 예전만큼 돌아오지 않습니다.

질문 :
통증이나 저림증상은 없는데 왼쪽 삼두, 광배, 대흉근이 기능이 좀 떨어집니다.

일상생활에 지장이 있지는 않습니다.

턱걸이, 벤치프레스 가 안됩니다.

힘이 빠진다기보단 운동에 필요한 몇가지 근육들이 작동을 안하는 느낌입니다.

제 추간판 탈출증이 심각한 수준인가요?

마비 같기도 하도 애매하네요

도수치료는 효과가 있을까요?

체외충격파는 효과가 있을까요?

척추천문병원 관련 직종에서 일 을 해서 대학부터 로컬까지 관련 의사들은 엄청 많이 만났습니다.

결론은 수술 하지 말고 지켜보자 입니다.
다 아는 얘기인데 그래도 답답하네요

근력이 돌아오거나 회복이 가능한지 궁금합니다.


mri 사진 첫번째는 sagittal 가운데구요
두번째는 왼쪽 nerve root 쪽입니다.
세번째는 axial 입니다.","안녕하세요. 하이닥 신경과 상담의 박종원입니다.
신경차단술을 충분히 받았으니
운동을 꾸준히 하면서
근력이 다시 회복되기를 기다려도 될 것 같습니다.
통증이 없는데
스테로이드를 반복하기는 곤란하고
이두근 등에 관련된 신경치료를 좀더 해보고
운동을 지속하시면 좋겠습니다."
1006,목 디스크 미만성 팽윤이 뭔지 궁금합니다,"건강검진때 목 ct 찍었습니다
경추 4,5번에 미만성팽윤 소견이 보인다고 하셨고
증상이 없으면 임상적인 의미라고 적여 있어요

목 팔 다리 통증은 전혀 없구요
운동을 전혀 안했는데 건강검진 받고 부터 필라테스
매주 하고 있습니다
몸이 훨씬 좋아졌는 느낌이 많이 들어서 꾸준히 하려고 합니다

큰 병원에 가서 다시 검사 해봐야 할까요?","안녕하세요. 하이닥 신경과 상담의 박종원입니다.
추간판팽륜증의 초기단계라고 보시면 됩니다.
워낙 흔하게 발견되는 소견이므로
통증이 없고
운동을 하고 계시다면
충분합니다."
1007,허리디스크 mri 분석좀 해주세요.,"꼬리뼈쪽의 허리가 4월 12일 부터 아파서 한의원에서 치료 받았는데
4월에는 허리는 안아픈게 조금 괜찮다가 5월달에 생수통을 들다가
처음에는 괜찮았는데 의자에 앉을때 마다 오른쪽다리 바깥쪽이 저림증상이 있습니다.
누워있을때는 약간 저럼니다. 서있을때는 전체적으로 괜찮고요.
mri를 어제 찍었는데 분석좀 해주세요.

1. 수술이나 시술을 할 필요성이 있나요?
2. 자연치료가 되는건가요?
3. 만약에 운동을 할려면 어떤 운동을 해야 하나요?
4. 회사 헬스장에 꺼꾸리가 있는데 저증상에 꺼꾸리가 효과가 있나요?","안녕하세요, 하이닥 마취통증의학과 상담의 노민현 입니다.

이 사진만으로는 정확한 판단은 어렵지만,
수술할 정도의 상태는 아닙니다.
수술의 결정여부는 사진을 보고 판단하는것도 있지만, 현재의 상태에 따라 그리고 치료의 여부에 따라 결정을 합니다.

허리관련으로 꾸준히 스트레칭 및 운동 열심히 해주시는게 좋습니다.

감사합니다."
1008,디스크수술전 신경주사 문의,"안녕하세요 선생님, 추간판탈출로 고생하는 환자입니다.
다음주  금요일 미세현미경수술이 예정되어 있으나
수술전 며칠만이라도 통증에서 편하고자
신경주사를 고려하고 있습니다.

제가 고혈압이 있는데요
신경주사를 맞으면 혈압에 영향을 미쳐 수술에 영향을 미칠까
염려가 되어 문의드립니다.
수술전 신경주사를 또는 스테로이드제를 처방받아도 될는지요?","안녕하세요. 하이닥 신경외과 상담의 한송엽입니다.

신경근 차단술 및 경막외 신경차단술등에 주사하는 스테로이드제제는
국소적인 신경근 또는 척추강주변에 작용하기 때문에
전신적인 스테로이드 합병증이나 부작용 등은 거의 없습니다.

오히려 통증으로 인해 혈압조절이 잘 안될 수 있으니
수술 전  주사치료가 도움이 될 수 있겠습니다.

감사합니다."
1009,허리디스크(추간판탈출증)수술후..,"2010년 1월 추간판 탈출증으로 신경외감압성형술(?)을 받고 입원후 퇴원..
2010년 7월 재발로인해 입원후 3주입원치료...
2010 년 9월 2일 미세현미경수술을 받음.
수술전 주치의께서 3박4일이면 퇴원가능한 전신마취도 필요없는 간단한 수술이라고 하던군요...부작용이나..후유증에대한 어떠한 설명도 듣지 못했습니다.
수술후 2틀뒤부터 오른쪽다리에 심한 저림과 타들어가는듯한 고통이 시작되고,..
잠조차 제대로 못자는 지경까지 이르렀습니다.
mri상에는 수술이 잘되었다고 하지만.. 고통을 호소하니..수술시 신경이 건드려졌을수도있다..염증이 생긴것같다..라는 말들을 하시더군요..
이통증대해 원인을 모르는듯 합니다.
벌써 2주가 흘러가고... 그안에 통증주사도 맞고..하루에 진통제를 7~8번맞고도 통증은 가라앉지않고.. 정신이 몽롱해지는 진통제..(?)를 맞고서야 잠이들고... 자낙스와 에나폰이을 신경안정제를 같이 처방해서 주더군요..7~8알되는 약을 하루4반먹고 하루종일 정신못차리게 잠만자고....
어떡해 해야합니까...고통스럽습니다..
무엇이 잘못된건지..알수 있을까요..?","안녕하세요. 하이닥 신경외과 상담의 최은석입니다.

답변이 늦어져 죄송합니다.
수술 후 현재 4주가 경과 되셨군요. 현재 다리쪽 근력(발목을 위로 젖히거나 밑으로 미는 힘)이 정상인지 여부가 궁금합니다.

근력감소가 동반되었다면 신경근 손상(원인을 알수 없는 상태이지만)으로 생각되어 집니다. 수술후 MRI상 특별한 이상이 없다면 현재 사용중인 여러가지 약물을 투여하면서 경과를 관찰하는 것이 필요하겠습니다.

과신전 등으로 인한 경미한 손상시는 3개월 에서 6개월 가량 경과시 증상의 호전을 기대할수 있을것으로 생각됩니다.

환자분의 빠른 회복을 기원합니다."
1010,디스크 아닌데 허리주사 두번 맞았어요 괜찮나요?,허리가 아프고 다리가 저려서 병원에 갔더니 디스크는 아니고 근육이 강하게 경직돼서 그런 거라고 주사 맞으라고 하셨습니다 그렇게 3월이랑 오늘 C캠 보고 주사 맞았어요 그런데 근육문젠데 이런 스테로이드 신경주사를 맞아도 되는걸까요 많이 맞으면 부작용 생기고 골다공증 생긴다해서 불안합니다,"안녕하세요. 하이닥 응급의학과 상담의 한재병입니다.

근육 문제뿐 아니라 다양한 원인에서도 스테로이드 주사를 맞으실 수 있습니다. 진료를 보신 이후 주사 맞으신것이기에 크게 걱정하실 필요는 없을듯합니다"
1011,ct 촬영만으로 디스크 진단이 가능한가요???,"ct 만으로도 어느정도 확인이 가능하다던데?
사실인가요?","안녕하세요. 하이닥 피부과 상담의 김지우입니다.ct 촬영만으로 디스크 진단이 가능 합니다.
mri는 더자 세하게 나옵니다.
mri 가 디스크 진단하기에 더쉽고더낫습니다."
1012,"목디스크,허리디스크 질문드립니다","구치소에 있는 친구가 척추디스크 허리디스크로 고통이 심하다하여 부탁을 받고 대신 질문드립니다
1.목,견갑골: 잘때 허리가 너무 아파 잠을 잘때 엎드려 자는데 고개를 양쪽으로 번갈아 누우는데 목과 견갑 사이의 척추의 신경들이 너무 시리고 통증이 굉장히 심하다고 합니다
2.허리 잠 잘때 허리부터 발가락까지 시린 증상과 콕콕 쑤시는 통증이 있고 엎드려 자면 완화되는데 위에 말씀 드린데로 엎드려자면 견갑과 목이 너무 아프다합니다. 평상시 통증이 3~6이라 하면 잠잘때 통증이 9까지 올라간다합니다.
구치소라는 제한된 곳에 있어 정상적인 진료가 어렵습니다..
처방과 치료법을 좀 알려주셨으면 감사하겠습니다","안녕하세요. 하이닥 신경과 상담의 박종원입니다.
짐자리의 자세에 변화를 줄수 밖에 없는 상황이니
진통제와 함께
새우처럼
옆으로 누워자는 방법을 우선 시험해 보시기 바랍니다.
혹시 사용이 가능하면 폼롤러를 구입하여 써보는 것이 좋은데
구치소의 사정이 어떨지 모르겠습니다."
1013,자주 양쪽 턱관절을 인위적으로 맞춰 벌리곤 하는데.. 턱디스크가 빠질 수도 있는 건가요?,"평소 입이 지그재그식으로 벌어진다던지. 입을 벌릴 때 양쪽 턱관절이 맞지 않아 불편해서
자주 턱관절을 인위적으로 맞춰 벌리곤 하는데.. 이거 때문에 디스크가 빠질 수도 있는 건가요?
지금 디스크가 앞으로 빠져서 그런지 걸리는 느낌이 납니다..","안녕하세요. 하이닥 치과 상담의 여병영입니다.

평소 입이 지그재그식으로 벌어진다던지. 입을 벌릴 때 양쪽 턱관절이 맞지 않아 불편해서 자주 턱관절을 인위적으로 맞춰 벌리곤 하는데.. 이거 때문에 디스크가 빠질 수도 있는 건가요? 지금 디스크가 앞으로 빠져서 그런지 걸리는 느낌이 납니다..

입을 벌릴 때 아래턱이 똑바로 벌어질 거 같지만 실제로는

좌우도 다르고 양쪽 턱관절의 움직임도 다 다릅니다.

사람 마다도 다르구요.

일부러 좌우를 맞춰서 벌리는게 더 이상한 겁니다.

턱관절에도 당연히 좋지는 않구요."
1014,올 5월에 허리디스크 시술후 많이 좋아졌는데 다시 허리 ...,올 5월에 허리디스크 시술후 많이 좋아졌는데 다시 허리에 뻐근한느낌이납니다 디스크랑은다른통증인데 단순근육통일까요??,"안녕하세요, 하이닥 정형외과 상담의 임경린 입니다.

허리가 아프시군요.

디스크 수술후 장시간 안정을 취하면 허리와 골반 근육이 위축됩니다. 위축된 근육은 탄력성이 줄어 통증이 반복됩니다.

걷기 운동으로 근력 회복을 도모하시고, 폼 롤러(foam roller)로 허리와 골반의 근육을 늘여 부드럽게 하시는 것이 좋습니다.

감사합니다."
